fecha_venta,año,mes,trimestre,dia_semana,dia_mes,categoria_principal,subcategoria,precio_unitario,cantidad,descuento_porcentaje,precio_con_descuento,ventas_brutas,costo_producto,ganancia_neta,margen_ganancia,region,ciudad,canal_venta,segmento_cliente,metodo_pago,cliente_nuevo,edad_cliente,satisfaccion_cliente,tiempo_entrega_dias,rating_producto,numero_reviews,visitas_web_previas,productos_en_carrito,tiempo_sesion_minutos,clicks_anuncios,veces_visitado_producto,transaction_id
2023-09-26,2023,9,3,2,26,Libros y Medios,Ficción,102.35,3,16.45,85.52,256.56,184.24,72.32,28.19,Noroeste,León,Tienda Física,VIP,Transferencia,False,51.0,2.6,6.6,3.1,7,14,5,9.4,2,6,TXN011152
2021-06-05,2021,6,2,6,5,Deportes,Basketball,184.74,6,5.43,174.71,1048.23,554.22,494.01,47.13,Este,Monterrey,Online,VIP,Efectivo,True,23.0,3.7,8.1,4.8,5,16,4,98.9,2,5,TXN011153
2021-05-03,2021,5,2,1,3,Electrónicos,Laptops,4134.28,7,38.13,2557.68,17903.73,20257.96,-2354.22,-13.15,Noroeste,Tijuana,Telefónico,VIP,Tarjeta Crédito,False,18.0,4.7,13.3,4.1,7,9,9,22.5,4,4,TXN011154
2020-02-06,2020,2,1,4,6,Salud y Belleza,Maquillaje,356.45,6,33.18,238.2,1429.18,641.61,787.57,55.11,Noroeste,Torreón,Marketplace,VIP,Tarjeta Crédito,False,18.0,4.5,6.2,3.5,10,7,3,17.8,2,6,TXN011155
2023-05-16,2023,5,2,2,16,Electrónicos,Laptops,1369.57,2,38.75,838.85,1677.71,1917.4,-239.69,-14.29,Noroeste,Ciudad de México,Online,Regular,Tarjeta Crédito,True,31.0,4.8,7.9,4.4,4,18,6,17.0,0,6,TXN011156
2020-11-17,2020,11,4,2,17,Electrónicos,Auriculares,1530.06,2,50.99,749.82,1499.64,2142.08,-642.44,-42.84,Noroeste,Monterrey,Catálogo,Estudiante,Tarjeta Débito,False,18.0,3.6,10.8,4.3,10,17,2,18.5,3,3,TXN011157
2023-02-28,2023,2,1,2,28,Automóviles,Neumáticos,693.58,3,28.12,498.54,1495.62,1352.49,143.13,9.57,Sureste,Monterrey,Telefónico,Nuevo,PayPal,False,32.0,3.2,10.5,3.6,9,9,4,26.9,1,2,TXN011158
2022-10-16,2022,10,4,7,16,Automóviles,Neumáticos,104.72,7,8.57,95.74,670.2,476.49,193.72,28.9,Norte,Tijuana,Marketplace,Regular,Tarjeta Débito,False,18.0,3.6,0.6,2.9,7,15,1,94.6,1,9,TXN011159
2023-07-15,2023,7,3,6,15,Hogar y Jardín,Cocina,289.73,6,8.22,265.91,1595.48,1043.04,552.44,34.63,Sureste,León,Tienda Física,Regular,Tarjeta Crédito,False,49.0,3.5,3.3,5.3,9,14,3,78.5,1,3,TXN011160
2022-09-02,2022,9,3,5,2,Ropa y Accesorios,Joyería,982.46,4,54.51,446.9,1787.58,1571.94,215.64,12.06,Norte,Puebla,Tienda Física,VIP,Tarjeta Débito,False,18.0,4.1,6.2,5.1,10,21,3,5.5,3,4,TXN011161
2023-04-22,2023,4,2,6,22,Ropa y Accesorios,Mujer,482.23,3,52.74,227.9,683.7,578.68,105.02,15.36,Norte,Ciudad de México,Tienda Física,Nuevo,Efectivo,True,131.0,4.4,6.9,4.8,7,20,7,8.8,0,10,TXN011162
2022-02-12,2022,2,1,6,12,Juguetes,Electrónicos,589.44,5,32.23,399.48,1997.38,1326.24,671.14,33.6,Este,Tijuana,Tienda Física,Regular,Tarjeta Débito,True,18.0,4.0,9.6,3.9,13,12,4,14.3,1,2,TXN011163
2022-06-25,2022,6,2,6,25,Libros y Medios,Ficción,155.21,4,2.25,151.72,606.9,372.51,234.39,38.62,Noreste,Puebla,Marketplace,Premium,Tarjeta Crédito,False,18.0,3.4,17.5,4.0,12,18,6,15.8,1,5,TXN011164
2021-04-24,2021,4,2,6,24,Libros y Medios,Ficción,242.6,4,13.04,210.97,843.89,582.24,261.64,31.0,Oeste,León,Catálogo,Estudiante,Efectivo,False,41.0,3.7,10.3,4.6,14,12,2,12.1,1,6,TXN011165
2020-04-23,2020,4,2,4,23,Deportes,Fitness,798.0,1,50.18,397.56,397.56,399.0,-1.44,-0.36,Este,Querétaro,Telefónico,Estudiante,Transferencia,False,40.0,2.7,7.3,4.9,12,13,3,20.7,1,2,TXN011166
2020-06-01,2020,6,2,1,1,Ropa y Accesorios,Joyería,278.95,5,24.13,211.65,1058.23,557.9,500.34,47.28,Centro,Tijuana,Online,Premium,PayPal,False,34.0,3.7,1.7,4.0,6,9,3,7.4,1,3,TXN011167
2023-12-23,2023,12,4,6,23,Libros y Medios,No Ficción,352.13,4,27.18,256.42,1025.68,845.11,180.57,17.6,Norte,Monterrey,Marketplace,Estudiante,Tarjeta Crédito,False,42.0,4.3,2.3,5.0,12,15,5,0.8,4,2,TXN011168
2022-07-11,2022,7,3,1,11,Libros y Medios,Ficción,227.37,3,34.94,147.92,443.77,409.26,34.51,7.78,Noroeste,Ciudad de México,Telefónico,Regular,Tarjeta Crédito,False,18.0,2.8,8.8,4.4,6,13,4,5.8,1,2,TXN011169
2020-11-15,2020,11,4,7,15,Libros y Medios,Ficción,228.32,5,37.66,142.33,711.63,684.96,26.67,3.75,Sur,Puebla,Telefónico,Estudiante,PayPal,False,18.0,,3.1,4.7,8,14,4,49.4,3,4,TXN011170
2021-02-25,2021,2,1,4,25,Juguetes,Construcción,295.91,4,32.93,198.47,793.88,532.63,261.25,32.91,Noreste,Puebla,Telefónico,Estudiante,Transferencia,True,18.0,5.0,5.2,5.1,11,19,6,9.1,3,1,TXN011171
2021-10-28,2021,10,4,4,28,Salud y Belleza,Cuidado Personal,79.25,3,3.72,76.31,228.92,71.33,157.6,68.84,Centro,Guadalajara,Marketplace,Premium,Efectivo,True,66.0,4.7,3.3,4.2,13,13,3,3.6,2,4,TXN011172
2023-11-05,2023,11,4,7,5,Salud y Belleza,Maquillaje,441.02,6,12.33,386.65,2319.91,793.84,1526.08,65.78,Sur,Torreón,Telefónico,Estudiante,Tarjeta Crédito,True,18.0,3.0,5.9,4.2,10,21,1,16.7,2,4,TXN011173
2020-08-01,2020,8,3,6,1,Automóviles,Accesorios,704.21,3,3.2,681.65,2044.95,1373.2,671.75,32.85,Norte,Monterrey,Telefónico,Estudiante,Transferencia,False,19.0,,1.3,3.7,8,16,3,66.8,0,6,TXN011174
2021-05-26,2021,5,2,3,26,Libros y Medios,eBooks,154.07,5,23.45,117.94,589.71,462.2,127.5,21.62,Noreste,San Luis Potosí,Catálogo,Premium,Transferencia,False,18.0,5.0,3.6,3.7,8,14,7,9.3,0,2,TXN011175
2021-03-13,2021,3,1,6,13,Electrónicos,Laptops,842.11,3,24.2,638.32,1914.96,1768.42,146.53,7.65,Noreste,Querétaro,Telefónico,Nuevo,Tarjeta Crédito,False,,4.4,7.0,3.7,11,13,3,30.8,2,7,TXN011176
2023-11-11,2023,11,4,6,11,Automóviles,Herramientas,1232.13,3,8.73,1124.62,3373.85,2402.66,971.19,28.79,Sur,Monterrey,Tienda Física,Nuevo,Tarjeta Crédito,False,52.0,5.0,8.9,4.8,9,10,3,0.4,2,4,TXN011177
2021-04-23,2021,4,2,5,23,Deportes,Outdoor,89.63,3,56.73,38.78,116.35,134.44,-18.09,-15.55,Sur,Ciudad de México,Telefónico,Estudiante,Tarjeta Débito,True,18.0,2.5,,4.0,11,16,7,5.5,2,3,TXN011178
2021-06-10,2021,6,2,4,10,Ropa y Accesorios,Joyería,1546.58,2,47.65,809.63,1619.25,1237.26,381.99,23.59,Noreste,Ciudad de México,Catálogo,Nuevo,Tarjeta Crédito,False,73.0,4.4,2.0,3.3,7,16,7,5.2,2,5,TXN011179
2021-03-24,2021,3,1,3,24,Salud y Belleza,Perfumes,160.91,2,49.69,80.96,161.92,96.55,65.37,40.37,Sureste,Juárez,Online,Premium,Transferencia,False,18.0,4.1,,4.3,13,15,4,64.3,2,4,TXN011180
2023-04-02,2023,4,2,7,2,Deportes,Natación,143.62,4,22.8,110.88,443.51,287.24,156.28,35.24,Centro,Monterrey,Tienda Física,VIP,Transferencia,True,53.0,3.0,0.9,4.7,11,22,2,4.5,2,5,TXN011181
2022-08-30,2022,8,3,2,30,Libros y Medios,Ficción,140.45,1,5.85,132.23,132.23,84.27,47.96,36.27,Oeste,Tijuana,Catálogo,Regular,Tarjeta Crédito,False,18.0,3.3,9.2,3.6,11,12,2,2.5,4,1,TXN011182
2020-12-28,2020,12,4,1,28,Salud y Belleza,Perfumes,222.31,2,19.4,179.18,358.36,133.38,224.98,62.78,Sureste,León,Telefónico,VIP,Tarjeta Crédito,False,31.0,2.9,4.6,4.0,3,14,3,5.7,3,4,TXN011183
2020-12-09,2020,12,4,3,9,Automóviles,Audio,1052.13,6,10.35,943.21,5659.29,4103.3,1555.99,27.49,Oeste,Juárez,Marketplace,Nuevo,Tarjeta Crédito,False,115.0,4.4,7.7,4.6,10,11,4,7.9,2,1,TXN011184
2021-07-27,2021,7,3,2,27,Automóviles,Limpieza,1680.27,6,19.53,1352.04,8112.22,6553.05,1559.17,19.22,Centro,Querétaro,Catálogo,Premium,Efectivo,True,18.0,4.3,2.6,3.9,12,18,2,41.6,2,3,TXN011185
2020-01-27,2020,1,1,1,27,Deportes,Fitness,165.84,3,8.42,151.87,455.6,248.75,206.85,45.4,Noreste,Torreón,Online,Nuevo,PayPal,True,39.0,4.2,4.8,4.8,8,16,2,20.3,0,5,TXN011186
2022-12-21,2022,12,4,3,21,Hogar y Jardín,Decoración,1250.59,1,10.4,1120.48,1120.48,750.35,370.12,33.03,Sureste,Querétaro,Catálogo,Nuevo,Efectivo,False,52.0,3.9,6.4,4.1,9,16,5,48.9,0,3,TXN011187
2020-12-11,2020,12,4,5,11,Hogar y Jardín,Cocina,362.86,2,27.93,261.51,523.02,435.43,87.59,16.75,Centro,León,Online,Regular,PayPal,False,66.0,4.9,1.6,3.4,14,12,7,7.3,1,3,TXN011188
2021-02-02,2021,2,1,2,2,Deportes,Fútbol,488.37,4,29.22,345.69,1382.78,976.75,406.03,29.36,Noroeste,León,Marketplace,VIP,Tarjeta Débito,False,23.0,4.2,3.2,2.5,9,12,5,13.2,2,4,TXN011189
2023-09-19,2023,9,3,2,19,Deportes,Basketball,429.09,3,10.83,382.62,1147.87,643.64,504.24,43.93,Norte,Puebla,Catálogo,Nuevo,Tarjeta Crédito,False,66.0,2.7,8.2,4.1,12,10,3,39.9,0,5,TXN011190
2023-03-20,2023,3,1,1,20,Juguetes,Educativos,65.83,4,19.19,53.2,212.79,118.49,94.3,44.32,Norte,Ciudad de México,Online,Nuevo,Transferencia,False,40.0,3.1,0.8,4.8,6,24,3,10.4,1,2,TXN011191
2021-06-04,2021,6,2,5,4,Automóviles,Accesorios,625.65,4,11.48,553.81,2215.23,1626.7,588.53,26.57,Centro,Tijuana,Catálogo,Premium,Efectivo,False,41.0,3.2,3.0,4.2,8,14,3,16.4,1,6,TXN011192
2021-03-21,2021,3,1,7,21,Deportes,Natación,92.64,5,6.53,86.58,432.92,231.59,201.34,46.51,Noroeste,Tijuana,Online,Premium,Tarjeta Crédito,True,18.0,4.3,5.1,4.8,7,8,3,44.1,3,4,TXN011193
2020-04-14,2020,4,2,2,14,Deportes,Basketball,288.99,6,19.39,232.95,1397.69,866.98,530.71,37.97,Noreste,San Luis Potosí,Online,Regular,PayPal,False,50.0,3.2,1.7,4.2,3,6,2,19.1,4,4,TXN011194
2022-10-19,2022,10,4,3,19,Deportes,Fitness,641.62,3,14.95,545.69,1637.07,962.43,674.65,41.21,Oeste,Torreón,Telefónico,Estudiante,Tarjeta Crédito,False,18.0,5.0,6.3,4.8,5,16,4,13.5,0,5,TXN011195
2020-11-23,2020,11,4,1,23,Electrónicos,Gaming,1115.98,4,41.06,657.75,2631.02,3124.73,-493.71,-18.77,Oeste,Guadalajara,Tienda Física,Nuevo,PayPal,False,49.0,,2.6,4.1,8,11,4,64.3,3,3,TXN011196
2020-05-15,2020,5,2,5,15,Ropa y Accesorios,Niños,302.29,5,26.88,221.03,1105.16,604.58,500.58,45.29,Oeste,Ciudad de México,Catálogo,Regular,Tarjeta Débito,False,35.0,3.6,5.5,4.6,8,20,5,63.8,2,9,TXN011197
2021-08-29,2021,8,3,7,29,Automóviles,Herramientas,596.18,4,8.49,545.55,2182.18,1550.08,632.11,28.97,Sur,Monterrey,Tienda Física,Regular,Tarjeta Crédito,False,36.0,2.9,5.5,3.8,6,4,7,30.0,3,6,TXN011198
2020-09-30,2020,9,3,3,30,Salud y Belleza,Cuidado Personal,126.71,3,3.98,121.67,365.01,114.04,250.97,68.76,Norte,León,Marketplace,Estudiante,Efectivo,False,24.0,3.0,4.2,4.2,8,15,5,80.7,0,6,TXN011199
2021-07-30,2021,7,3,5,30,Automóviles,Accesorios,1221.1,7,19.33,985.07,6895.48,5556.03,1339.46,19.43,Noroeste,San Luis Potosí,Telefónico,Premium,Tarjeta Crédito,False,33.0,3.2,4.2,4.0,3,9,3,41.3,1,5,TXN011200
2022-11-05,2022,11,4,6,5,Deportes,Outdoor,133.39,5,8.94,121.47,607.35,333.48,273.87,45.09,Noroeste,Juárez,Marketplace,Nuevo,Transferencia,False,25.0,4.8,,4.1,8,10,5,7.6,2,3,TXN011201
2021-03-29,2021,3,1,1,29,Salud y Belleza,Suplementos,746.51,5,15.59,630.14,3150.71,1119.76,2030.95,64.46,Noreste,Puebla,Catálogo,Premium,Transferencia,False,48.0,3.8,5.1,4.9,9,17,6,85.4,3,3,TXN011202
2023-11-05,2023,11,4,7,5,Automóviles,Herramientas,1094.97,4,31.17,753.64,3014.55,2846.92,167.63,5.56,Norte,Monterrey,Tienda Física,Estudiante,Transferencia,False,28.0,4.9,1.3,4.0,8,11,4,88.6,0,5,TXN011203
2023-04-12,2023,4,2,3,12,Salud y Belleza,Perfumes,436.64,1,37.06,274.84,274.84,130.99,143.85,52.34,Este,Guadalajara,Marketplace,Nuevo,PayPal,False,58.0,4.3,6.1,4.7,7,23,5,32.0,2,4,TXN011204
2023-10-04,2023,10,4,3,4,Juguetes,Muñecas,641.89,5,4.69,611.75,3058.76,1444.24,1614.52,52.78,Sureste,León,Marketplace,Regular,Transferencia,True,42.0,3.6,5.8,4.3,7,9,7,23.9,1,3,TXN011205
2021-06-30,2021,6,2,3,30,Electrónicos,Smartphones,699.3,4,27.12,509.68,2038.73,1958.03,80.7,3.96,Oeste,Tijuana,Telefónico,VIP,Efectivo,False,18.0,3.4,1.9,4.2,11,9,6,16.6,1,3,TXN011206
2023-05-07,2023,5,2,7,7,Electrónicos,Gaming,2102.79,4,40.57,1249.68,4998.72,5887.81,-889.09,-17.79,Sur,Tijuana,Catálogo,Premium,Transferencia,False,18.0,3.9,7.4,4.4,6,9,1,56.7,0,1,TXN011207
2020-07-29,2020,7,3,3,29,Hogar y Jardín,Decoración,289.67,5,20.2,231.15,1155.76,869.0,286.76,24.81,Este,León,Telefónico,Premium,Tarjeta Crédito,False,38.0,3.5,7.4,4.3,11,15,3,30.5,4,2,TXN011208
2023-05-05,2023,5,2,5,5,Automóviles,Limpieza,2569.06,1,23.36,1968.8,1968.8,1669.89,298.91,15.18,Centro,Monterrey,Telefónico,VIP,Efectivo,False,45.0,4.7,7.8,3.7,14,18,4,30.7,3,4,TXN011209
2023-10-29,2023,10,4,7,29,Hogar y Jardín,Muebles,561.03,4,10.94,499.63,1998.52,1346.47,652.05,32.63,Sureste,Juárez,Marketplace,Premium,PayPal,False,18.0,3.9,3.0,4.7,7,15,2,20.8,1,5,TXN011210
2023-07-18,2023,7,3,2,18,Juguetes,Acción,345.75,4,32.26,234.22,936.89,622.35,314.54,33.57,Oeste,León,Telefónico,Nuevo,PayPal,False,21.0,,1.3,4.4,7,6,2,29.7,2,4,TXN011211
2022-06-02,2022,6,2,4,2,Salud y Belleza,Maquillaje,348.93,5,3.19,337.8,1689.02,523.4,1165.62,69.01,Sureste,Guadalajara,Marketplace,Regular,Tarjeta Crédito,False,18.0,2.5,10.2,4.4,9,14,4,57.5,2,5,TXN011212
2022-12-15,2022,12,4,4,15,Deportes,Fitness,660.83,4,32.92,443.28,1773.14,1321.66,451.47,25.46,Sur,Guadalajara,Telefónico,Estudiante,Transferencia,False,18.0,3.5,6.0,3.6,8,21,5,98.6,1,5,TXN011213
2022-07-02,2022,7,3,6,2,Ropa y Accesorios,Joyería,621.47,3,18.47,506.66,1519.99,745.76,774.23,50.94,Oeste,San Luis Potosí,Marketplace,Estudiante,PayPal,True,92.0,,1.7,3.2,11,18,3,3.4,2,4,TXN011214
2020-12-13,2020,12,4,7,13,Hogar y Jardín,Jardín,341.41,5,13.14,296.56,1482.82,1024.24,458.58,30.93,Este,Juárez,Tienda Física,Nuevo,Transferencia,False,47.0,5.0,3.2,3.9,11,16,7,6.9,0,4,TXN011215
2020-07-04,2020,7,3,6,4,Juguetes,Construcción,346.19,5,0.14,345.72,1728.58,778.94,949.64,54.94,Oeste,San Luis Potosí,Catálogo,Estudiante,PayPal,True,18.0,3.3,8.6,3.5,12,17,4,5.3,1,5,TXN011216
2023-01-10,2023,1,1,2,10,Electrónicos,Cámaras,3091.71,2,58.63,1279.13,2558.27,4328.4,-1770.13,-69.19,Este,Juárez,Marketplace,Premium,Tarjeta Crédito,False,,3.0,6.1,4.9,3,15,5,32.8,2,1,TXN011217
2023-09-10,2023,9,3,7,10,Deportes,Outdoor,805.53,3,23.34,617.5,1852.5,1208.29,644.2,34.77,Sur,Ciudad de México,Telefónico,Regular,PayPal,False,130.0,,4.1,5.0,6,18,1,29.3,3,2,TXN011218
2023-02-01,2023,2,1,3,1,Libros y Medios,eBooks,176.22,6,25.27,131.69,790.12,634.4,155.72,19.71,Sur,León,Telefónico,Regular,Efectivo,False,68.0,3.9,2.6,5.0,6,19,3,29.8,3,5,TXN011219
2020-04-25,2020,4,2,6,25,Hogar y Jardín,Limpieza,951.1,3,21.62,745.49,2236.47,1711.98,524.49,23.45,Noreste,San Luis Potosí,Tienda Física,VIP,PayPal,True,79.0,3.9,3.2,3.9,15,18,6,32.8,0,5,TXN011220
2020-04-20,2020,4,2,1,20,Automóviles,Accesorios,584.68,4,14.59,499.39,1997.56,1520.17,477.38,23.9,Norte,Puebla,Marketplace,Nuevo,Efectivo,True,20.0,2.7,3.0,5.1,8,20,2,45.9,2,6,TXN011221
2020-07-24,2020,7,3,5,24,Deportes,Fútbol,252.63,2,22.96,194.63,389.25,252.63,136.62,35.1,Centro,San Luis Potosí,Tienda Física,Estudiante,PayPal,False,41.0,3.6,5.1,4.7,12,8,2,96.7,0,3,TXN011222
2022-05-26,2022,5,2,4,26,Deportes,Basketball,285.97,4,10.08,257.14,1028.56,571.94,456.62,44.39,Noroeste,Tijuana,Online,Estudiante,Tarjeta Débito,True,18.0,,1.4,5.1,7,15,5,34.2,0,4,TXN011223
2023-04-03,2023,4,2,1,3,Hogar y Jardín,Cocina,644.94,5,18.01,528.76,2643.78,1934.82,708.96,26.82,Sur,León,Telefónico,Premium,Efectivo,False,18.0,3.6,3.5,4.4,7,12,6,2.2,2,4,TXN011224
2021-11-05,2021,11,4,5,5,Electrónicos,Smartphones,512.46,4,56.58,222.53,890.11,1434.9,-544.79,-61.2,Oeste,Puebla,Online,Regular,Efectivo,True,39.0,4.4,10.2,4.0,4,20,4,0.9,2,3,TXN011225
2020-08-11,2020,8,3,2,11,Hogar y Jardín,Decoración,532.43,6,37.45,333.01,1998.08,1916.74,81.34,4.07,Oeste,Juárez,Telefónico,Premium,Tarjeta Crédito,False,20.0,4.9,12.7,5.1,5,13,7,9.3,1,5,TXN011226
2021-09-12,2021,9,3,7,12,Salud y Belleza,Suplementos,308.48,6,20.53,245.16,1470.96,555.26,915.7,62.25,Oeste,Ciudad de México,Telefónico,Nuevo,Efectivo,False,43.0,3.8,2.0,4.5,8,12,4,51.6,0,3,TXN011227
2022-02-21,2022,2,1,1,21,Juguetes,Electrónicos,389.44,3,10.14,349.97,1049.9,525.75,524.15,49.92,Sur,Juárez,Catálogo,Premium,Efectivo,True,112.0,3.7,7.2,3.6,8,12,4,15.6,5,5,TXN011228
2021-03-01,2021,3,1,1,1,Hogar y Jardín,Muebles,92.71,5,9.58,83.82,419.12,278.12,140.99,33.64,Este,Guadalajara,Tienda Física,Premium,Transferencia,True,36.0,2.7,7.6,3.2,15,16,6,3.8,0,2,TXN011229
2022-07-19,2022,7,3,2,19,Ropa y Accesorios,Mujer,590.96,3,41.68,344.67,1034.02,709.16,324.86,31.42,Sur,Juárez,Telefónico,Nuevo,PayPal,True,69.0,2.3,4.2,3.1,5,14,4,19.3,2,1,TXN011230
2021-10-14,2021,10,4,4,14,Deportes,Natación,790.22,2,17.35,653.11,1306.22,790.22,516.01,39.5,Sureste,Juárez,Marketplace,Nuevo,Efectivo,False,18.0,3.9,3.8,3.5,9,12,3,135.8,0,1,TXN011231
2023-02-14,2023,2,1,2,14,Ropa y Accesorios,Hombre,1027.8,4,29.17,728.02,2912.09,1644.48,1267.61,43.53,Norte,Torreón,Online,Nuevo,Tarjeta Débito,False,24.0,5.0,,3.6,10,12,5,34.3,4,5,TXN011232
2023-01-12,2023,1,1,4,12,Hogar y Jardín,Cocina,256.97,8,22.2,199.91,1599.28,1233.44,365.84,22.88,Norte,Guadalajara,Catálogo,Nuevo,Efectivo,False,18.0,3.3,1.9,4.6,6,15,3,84.1,0,1,TXN011233
2022-05-10,2022,5,2,2,10,Salud y Belleza,Maquillaje,558.19,4,20.24,445.24,1780.94,669.82,1111.12,62.39,Noreste,León,Telefónico,VIP,Tarjeta Débito,False,22.0,3.1,4.5,4.9,7,15,2,57.9,1,5,TXN011234
2022-02-22,2022,2,1,2,22,Ropa y Accesorios,Hombre,783.81,4,21.63,614.29,2457.16,1254.1,1203.07,48.96,Noreste,Monterrey,Online,Estudiante,Efectivo,False,18.0,3.7,4.0,4.7,6,11,4,36.6,1,1,TXN011235
2021-12-03,2021,12,4,5,3,Automóviles,Limpieza,1161.63,3,23.98,883.13,2649.38,2265.18,384.2,14.5,Norte,Puebla,Tienda Física,Estudiante,Tarjeta Crédito,False,18.0,3.7,1.3,4.4,8,13,6,44.4,1,2,TXN011236
2023-06-04,2023,6,2,7,4,Hogar y Jardín,Muebles,627.43,2,9.92,565.2,1130.39,752.92,377.48,33.39,Sureste,Puebla,Marketplace,Premium,Tarjeta Débito,True,47.0,4.4,10.2,2.5,7,11,1,8.6,2,7,TXN011237
2021-05-27,2021,5,2,4,27,Juguetes,Acción,108.58,6,16.35,90.83,544.99,293.18,251.82,46.21,Centro,Torreón,Online,Nuevo,Transferencia,False,22.0,3.8,5.4,4.3,8,9,5,3.9,1,7,TXN011238
2023-06-06,2023,6,2,2,6,Deportes,Fitness,565.79,2,9.98,509.32,1018.64,565.79,452.85,44.46,Centro,León,Catálogo,Nuevo,Transferencia,False,27.0,2.3,3.3,4.6,6,20,5,13.6,1,4,TXN011239
2023-08-28,2023,8,3,1,28,Hogar y Jardín,Muebles,46.71,7,31.08,32.19,225.35,196.17,29.17,12.95,Oeste,León,Catálogo,Regular,Tarjeta Crédito,False,55.0,3.2,4.9,4.0,9,16,8,10.0,0,7,TXN011240
2020-06-06,2020,6,2,6,6,Salud y Belleza,Perfumes,356.5,4,9.33,323.23,1292.91,427.8,865.1,66.91,Oeste,San Luis Potosí,Catálogo,Regular,Tarjeta Débito,False,38.0,2.6,8.2,5.0,11,16,2,2.7,0,4,TXN011241
2020-09-16,2020,9,3,3,16,Salud y Belleza,Maquillaje,125.27,8,5.48,118.4,947.23,300.64,646.59,68.26,Noreste,Monterrey,Catálogo,Premium,PayPal,False,42.0,4.2,5.3,4.0,6,17,5,7.1,2,4,TXN011242
2022-03-05,2022,3,1,6,5,Hogar y Jardín,Cocina,775.59,4,36.61,491.65,1966.6,1861.42,105.18,5.35,Norte,Querétaro,Online,VIP,Tarjeta Crédito,True,47.0,4.1,3.5,4.2,7,16,5,70.8,1,2,TXN011243
2021-05-21,2021,5,2,5,21,Electrónicos,Smartphones,1254.38,4,29.88,879.59,3518.38,3512.27,6.11,0.17,Centro,Puebla,Online,Nuevo,PayPal,True,38.0,2.9,5.9,4.6,6,16,2,48.5,1,4,TXN011244
2021-03-28,2021,3,1,7,28,Juguetes,Muñecas,308.59,4,21.14,243.36,973.44,555.46,417.98,42.94,Sur,Torreón,Online,Nuevo,Tarjeta Crédito,False,18.0,4.0,9.0,5.2,10,23,5,28.2,2,3,TXN011245
2023-01-18,2023,1,1,3,18,Salud y Belleza,Skincare,1010.56,2,17.18,836.91,1673.83,606.34,1067.49,63.78,Norte,Guadalajara,Tienda Física,Premium,Tarjeta Crédito,False,23.0,4.0,17.3,3.2,3,15,6,105.6,0,1,TXN011246
2020-02-17,2020,2,1,1,17,Deportes,Fitness,123.04,7,45.4,67.17,470.22,430.63,39.59,8.42,Centro,Ciudad de México,Online,Premium,Tarjeta Crédito,False,130.0,3.7,7.1,4.7,10,12,5,18.7,1,3,TXN011247
2020-04-14,2020,4,2,2,14,Electrónicos,Auriculares,2351.19,1,68.0,752.44,752.44,1645.83,-893.39,-118.73,Oeste,Ciudad de México,Catálogo,Premium,PayPal,False,18.0,3.0,4.5,5.3,6,12,4,14.6,3,3,TXN011248
2021-01-20,2021,1,1,3,20,Libros y Medios,Textbooks,159.26,2,14.36,136.39,272.78,191.11,81.67,29.94,Este,Ciudad de México,Online,Premium,PayPal,True,18.0,3.4,5.8,4.2,6,19,4,34.2,1,1,TXN011249
2020-08-12,2020,8,3,3,12,Hogar y Jardín,Jardín,980.9,3,2.8,953.47,2860.41,1765.61,1094.8,38.27,Centro,León,Marketplace,Estudiante,Efectivo,False,43.0,3.2,,4.1,7,21,4,11.0,0,5,TXN011250
2023-08-10,2023,8,3,4,10,Juguetes,Educativos,174.5,3,26.2,128.79,386.36,235.57,150.79,39.03,Centro,Guadalajara,Online,VIP,Tarjeta Débito,False,18.0,3.0,2.4,4.7,9,17,5,50.8,3,4,TXN011251
2023-08-04,2023,8,3,5,4,Juguetes,Electrónicos,130.23,5,28.93,92.55,462.74,293.01,169.73,36.68,Sureste,Guadalajara,Marketplace,VIP,Transferencia,False,19.0,3.4,1.6,3.8,10,20,3,20.2,2,3,TXN011252
2023-11-03,2023,11,4,5,3,Electrónicos,Laptops,713.42,5,21.84,557.62,2788.09,2496.96,291.13,10.44,Noroeste,Guadalajara,Telefónico,Regular,Tarjeta Débito,False,18.0,3.8,6.6,3.8,7,20,5,64.3,0,7,TXN011253
2022-02-12,2022,2,1,6,12,Juguetes,Electrónicos,756.21,4,17.88,621.03,2484.13,1361.18,1122.95,45.21,Centro,Puebla,Marketplace,Nuevo,PayPal,False,18.0,2.3,0.9,3.4,11,27,5,2.5,0,1,TXN011254
2022-12-01,2022,12,4,4,1,Libros y Medios,Textbooks,921.6,4,18.38,752.19,3008.78,2211.83,796.95,26.49,Centro,Juárez,Online,Nuevo,PayPal,True,27.0,3.6,5.4,3.9,8,12,4,1.7,0,5,TXN011255
2023-12-15,2023,12,4,5,15,Deportes,Fitness,335.23,5,26.02,248.0,1239.98,838.07,401.91,32.41,Este,Tijuana,Online,Regular,Transferencia,False,41.0,4.1,17.2,4.1,10,12,4,7.5,3,5,TXN011256
2022-10-01,2022,10,4,6,1,Deportes,Natación,740.56,2,11.34,656.56,1313.12,740.56,572.55,43.6,Noreste,Torreón,Telefónico,VIP,PayPal,True,38.0,2.8,7.5,3.6,4,15,1,8.9,4,4,TXN011257
